Order Date,Ship Date,Order ID,Sales Channel,Order Priority,Product ID,Product Category,Product Name,Unit Cost ($),Unit Price ($),Customer ID,Customer Name,Customer Segment,Country,Region,City,Quantity,Gross Sales ($),Discount %,Discount Amount ($),Net Sales ($),Total Cost ($),Gross Profit ($),Profit Margin %,Shipping Cost ($),Ship Mode,Delivery Status,Customer Rating
26-10-2024,31-10-2024,BE-11279,Distributor,Medium,PROD-SMA-56,Smart Home,Beacon Camera,35.0,99.0,CUST-266,Customer 266,Education,France,EMEA,Paris,6,594.0,15.0%,89.10,504.90,210.00,294.90,58.4%,24.95,Express,Delivered,1
08-07-2025,10-07-2025,BE-11280,Online,Medium,PROD-SMA-68,Smart Home,Beacon Camera,35.0,99.0,CUST-720,Customer 720,Corporate,France,EMEA,Paris,11,1089.0,15.0%,163.35,925.65,385.00,540.65,58.4%,25.23,Standard,Delivered,3
30-08-2024,03-09-2024,BE-11281,In-Store,Medium,PROD-SMA-80,Smart Home,Omni Speaker,25.0,69.0,CUST-948,Customer 948,Education,Mexico,LATAM,Mexico City,13,897.0,0.0%,0.00,897.00,325.00,572.00,63.8%,55.58,Express,Returned,4
15-01-2025,20-01-2025,BE-11282,In-Store,Low,PROD-WEA-50,Wearables,Aura Smart Ring,70.0,199.0,CUST-963,Customer 963,Consumer,India,APAC,Mumbai,10,1990.0,20.0%,398.00,1592.00,700.00,892.00,56.0%,48.40,Overnight,Delivered,4
04-02-2026,07-02-2026,BE-11283,Distributor,Low,PROD-MOB-86,Mobile,Quantum Phone X,400.0,899.0,CUST-622,Customer 622,Corporate,Australia,APAC,Sydney,6,5394.0,0.0%,0.00,5394.00,2400.00,2994.00,55.5%,25.28,Overnight,Delivered,5
01-03-2024,04-03-2024,BE-11284,In-Store,Medium,PROD-AUD-51,Audio,Wave Soundbar,110.0,299.0,CUST-997,Customer 997,Consumer,France,EMEA,Paris,14,4186.0,10.0%,418.60,3767.40,1540.00,2227.40,59.1%,34.93,Express,Delivered,5
04-07-2025,08-07-2025,BE-11285,In-Store,Low,PROD-AUD-68,Audio,NeoBuds Pro,45.0,120.0,CUST-162,Customer 162,Consumer,Japan,APAC,Tokyo,1,120.0,5.0%,6.00,114.00,45.00,69.00,60.5%,4.86,Standard,Delivered,4
23-02-2025,26-02-2025,BE-11286,Online,High,PROD-WEA-66,Wearables,FitTrack Watch,50.0,149.0,CUST-646,Customer 646,Education,Australia,APAC,Sydney,6,894.0,5.0%,44.70,849.30,300.00,549.30,64.7%,29.34,Express,Delivered,5
13-12-2024,15-12-2024,BE-11287,Distributor,Medium,PROD-AUD-66,Audio,NeoBuds Pro,45.0,120.0,CUST-944,Customer 944,Consumer,Brazil,LATAM,Sao Paulo,10,1200.0,5.0%,60.00,1140.00,450.00,690.00,60.5%,27.64,Standard,Delivered,4
30-08-2024,02-09-2024,BE-11288,In-Store,Medium,PROD-AUD-90,Audio,NeoBuds Pro,45.0,120.0,CUST-431,Customer 431,Education,Brazil,LATAM,Sao Paulo,2,240.0,5.0%,12.00,228.00,90.00,138.00,60.5%,6.94,Overnight,Returned,4
31-08-2025,02-09-2025,BE-11289,Distributor,High,PROD-SMA-63,Smart Home,Omni Speaker,25.0,69.0,CUST-153,Customer 153,Education,Brazil,LATAM,Sao Paulo,6,414.0,0.0%,0.00,414.00,150.00,264.00,63.8%,20.97,Standard,Delayed,3
04-09-2025,06-09-2025,BE-11290,Distributor,Medium,PROD-AUD-70,Audio,Aero Headphones,80.0,199.0,CUST-755,Customer 755,Education,USA,NA,Los Angeles,8,1592.0,5.0%,79.60,1512.40,640.00,872.40,57.7%,29.57,Overnight,Delivered,1
31-01-2026,05-02-2026,BE-11291,Distributor,Medium,PROD-COM-65,Computing,Apex Desktop,750.0,1599.0,CUST-270,Customer 270,Corporate,Japan,APAC,Tokyo,2,3198.0,10.0%,319.80,2878.20,1500.00,1378.20,47.9%,6.81,Overnight,Delivered,5
22-07-2024,26-07-2024,BE-11292,In-Store,Low,PROD-MOB-25,Mobile,Alpha Lite,150.0,349.0,CUST-306,Customer 306,Education,Canada,NA,Toronto,4,1396.0,10.0%,139.60,1256.40,600.00,656.40,52.2%,9.01,Standard,Delivered,4
07-04-2025,10-04-2025,BE-11293,In-Store,Medium,PROD-AUD-85,Audio,Wave Soundbar,110.0,299.0,CUST-759,Customer 759,Education,Brazil,LATAM,Sao Paulo,6,1794.0,0.0%,0.00,1794.00,660.00,1134.00,63.2%,13.05,Overnight,Delivered,2
20-06-2025,21-06-2025,BE-11294,Online,High,PROD-AUD-14,Audio,Aero Headphones,80.0,199.0,CUST-369,Customer 369,Consumer,Germany,EMEA,Berlin,14,2786.0,20.0%,557.20,2228.80,1120.00,1108.80,49.8%,53.45,Express,Delivered,4
17-02-2025,24-02-2025,BE-11295,In-Store,Medium,PROD-MOB-77,Mobile,Quantum Phone X,400.0,899.0,CUST-645,Customer 645,Education,Germany,EMEA,Berlin,7,6293.0,5.0%,314.65,5978.35,2800.00,3178.35,53.2%,30.01,Overnight,Delivered,5
25-01-2024,29-01-2024,BE-11296,Online,Critical,PROD-SMA-18,Smart Home,Beacon Camera,35.0,99.0,CUST-545,Customer 545,Consumer,Japan,APAC,Tokyo,7,693.0,0.0%,0.00,693.00,245.00,448.00,64.7%,17.85,Standard,Delivered,5
28-03-2026,31-03-2026,BE-11297,Distributor,Low,PROD-COM-77,Computing,Titan Laptop,600.0,1299.0,CUST-117,Customer 117,Consumer,Japan,APAC,Tokyo,10,12990.0,0.0%,0.00,12990.00,6000.00,6990.00,53.8%,43.84,Standard,Delivered,3
21-05-2025,25-05-2025,BE-11298,Distributor,Medium,PROD-WEA-43,Wearables,FitTrack Watch,50.0,149.0,CUST-342,Customer 342,Consumer,Japan,APAC,Tokyo,8,1192.0,5.0%,59.60,1132.40,400.00,732.40,64.7%,26.54,Express,Delivered,3
20-11-2025,24-11-2025,BE-11299,In-Store,Medium,PROD-WEA-28,Wearables,Aura Smart Ring,70.0,199.0,CUST-176,Customer 176,Education,India,APAC,Mumbai,10,1990.0,20.0%,398.00,1592.00,700.00,892.00,56.0%,49.36,Overnight,Delivered,5
13-09-2025,16-09-2025,BE-11300,Online,Low,PROD-COM-32,Computing,Pro Monitor 27,120.0,279.0,CUST-279,Customer 279,Education,Germany,EMEA,Berlin,14,3906.0,5.0%,195.30,3710.70,1680.00,2030.70,54.7%,34.84,Express,Delayed,5
03-09-2025,04-09-2025,BE-11301,In-Store,Medium,PROD-WEA-83,Wearables,Aura Smart Ring,70.0,199.0,CUST-162,Customer 162,Consumer,Japan,APAC,Tokyo,7,1393.0,0.0%,0.00,1393.00,490.00,903.00,64.8%,20.51,Express,Delivered,5
17-05-2026,21-05-2026,BE-11302,Online,Low,PROD-SMA-54,Smart Home,Omni Speaker,25.0,69.0,CUST-948,Customer 948,Corporate,France,EMEA,Paris,4,276.0,5.0%,13.80,262.20,100.00,162.20,61.9%,18.87,Standard,Delivered,5
12-06-2025,15-06-2025,BE-11303,In-Store,Medium,PROD-SMA-44,Smart Home,Beacon Camera,35.0,99.0,CUST-438,Customer 438,Consumer,Mexico,LATAM,Mexico City,8,792.0,0.0%,0.00,792.00,280.00,512.00,64.7%,28.26,Standard,Delivered,3
21-02-2024,22-02-2024,BE-11304,In-Store,High,PROD-MOB-88,Mobile,Quantum Phone X,400.0,899.0,CUST-365,Customer 365,Corporate,Brazil,LATAM,Sao Paulo,9,8091.0,5.0%,404.55,7686.45,3600.00,4086.45,53.2%,20.53,Overnight,Delivered,5
29-12-2024,04-01-2025,BE-11305,In-Store,Low,PROD-MOB-88,Mobile,Alpha Lite,150.0,349.0,CUST-728,Customer 728,Consumer,Mexico,LATAM,Mexico City,8,2792.0,15.0%,418.80,2373.20,1200.00,1173.20,49.4%,28.73,Standard,Delayed,1
31-10-2024,05-11-2024,BE-11306,Distributor,Medium,PROD-AUD-26,Audio,Wave Soundbar,110.0,299.0,CUST-915,Customer 915,Corporate,India,APAC,Mumbai,6,1794.0,15.0%,269.10,1524.90,660.00,864.90,56.7%,29.65,Express,Delivered,5
27-02-2024,29-02-2024,BE-11307,Distributor,Critical,PROD-WEA-32,Wearables,FitTrack Watch,50.0,149.0,CUST-446,Customer 446,Education,Australia,APAC,Sydney,2,298.0,5.0%,14.90,283.10,100.00,183.10,64.7%,7.73,Standard,Delivered,3
09-07-2024,12-07-2024,BE-11308,Distributor,Medium,PROD-COM-58,Computing,Titan Laptop,600.0,1299.0,CUST-146,Customer 146,Corporate,Japan,APAC,Tokyo,10,12990.0,0.0%,0.00,12990.00,6000.00,6990.00,53.8%,26.90,Standard,Delivered,5
17-06-2025,20-06-2025,BE-11309,Distributor,Medium,PROD-SMA-17,Smart Home,Omni Speaker,25.0,69.0,CUST-130,Customer 130,Education,UK,EMEA,London,12,828.0,0.0%,0.00,828.00,300.00,528.00,63.8%,37.22,Overnight,Delivered,4
25-06-2024,02-07-2024,BE-11310,Distributor,Medium,PROD-WEA-30,Wearables,FitTrack Watch,50.0,149.0,CUST-956,Customer 956,Education,Brazil,LATAM,Sao Paulo,10,1490.0,0.0%,0.00,1490.00,500.00,990.00,66.4%,33.52,Overnight,Delivered,3
21-04-2024,25-04-2024,BE-11311,In-Store,Medium,PROD-MOB-90,Mobile,Alpha Lite,150.0,349.0,CUST-390,Customer 390,Education,France,EMEA,Paris,11,3839.0,0.0%,0.00,3839.00,1650.00,2189.00,57.0%,48.25,Express,Delivered,4
01-09-2025,04-09-2025,BE-11312,Online,Medium,PROD-AUD-11,Audio,Wave Soundbar,110.0,299.0,CUST-441,Customer 441,Consumer,Japan,APAC,Tokyo,4,1196.0,0.0%,0.00,1196.00,440.00,756.00,63.2%,19.38,Express,Delivered,3
25-07-2024,31-07-2024,BE-11313,Distributor,Critical,PROD-AUD-94,Audio,NeoBuds Pro,45.0,120.0,CUST-723,Customer 723,Education,Brazil,LATAM,Sao Paulo,2,240.0,20.0%,48.00,192.00,90.00,102.00,53.1%,9.87,Standard,Delayed,4
01-07-2024,07-07-2024,BE-11314,Distributor,Medium,PROD-SMA-24,Smart Home,Omni Speaker,25.0,69.0,CUST-817,Customer 817,Corporate,Japan,APAC,Tokyo,12,828.0,10.0%,82.80,745.20,300.00,445.20,59.7%,32.07,Overnight,Delivered,4
10-03-2024,14-03-2024,BE-11315,Online,Medium,PROD-WEA-82,Wearables,FitTrack Watch,50.0,149.0,CUST-611,Customer 611,Corporate,Australia,APAC,Sydney,14,2086.0,15.0%,312.90,1773.10,700.00,1073.10,60.5%,36.26,Express,Delivered,5
29-10-2025,01-11-2025,BE-11316,Distributor,High,PROD-WEA-54,Wearables,Aura Smart Ring,70.0,199.0,CUST-664,Customer 664,Corporate,India,APAC,Mumbai,1,199.0,0.0%,0.00,199.00,70.00,129.00,64.8%,2.95,Express,Delivered,5
02-04-2026,05-04-2026,BE-11317,Distributor,Low,PROD-AUD-64,Audio,Wave Soundbar,110.0,299.0,CUST-242,Customer 242,Education,UK,EMEA,London,2,598.0,15.0%,89.70,508.30,220.00,288.30,56.7%,8.29,Standard,Delivered,2
10-02-2026,13-02-2026,BE-11318,In-Store,Low,PROD-MOB-25,Mobile,Quantum Phone X,400.0,899.0,CUST-490,Customer 490,Education,Brazil,LATAM,Sao Paulo,6,5394.0,5.0%,269.70,5124.30,2400.00,2724.30,53.2%,25.63,Express,Delivered,4
05-01-2024,09-01-2024,BE-11319,In-Store,Medium,PROD-MOB-16,Mobile,Alpha Lite,150.0,349.0,CUST-280,Customer 280,Education,Canada,NA,Toronto,1,349.0,10.0%,34.90,314.10,150.00,164.10,52.2%,2.32,Express,Returned,4
05-08-2025,07-08-2025,BE-11320,Distributor,Low,PROD-WEA-77,Wearables,Aura Smart Ring,70.0,199.0,CUST-168,Customer 168,Consumer,Germany,EMEA,Berlin,9,1791.0,0.0%,0.00,1791.00,630.00,1161.00,64.8%,35.47,Express,Delivered,1
26-04-2025,29-04-2025,BE-11321,Distributor,Low,PROD-WEA-49,Wearables,FitTrack Watch,50.0,149.0,CUST-451,Customer 451,Consumer,UK,EMEA,London,12,1788.0,0.0%,0.00,1788.00,600.00,1188.00,66.4%,53.25,Overnight,Delivered,5
24-03-2026,26-03-2026,BE-11322,Distributor,Medium,PROD-WEA-93,Wearables,Aura Smart Ring,70.0,199.0,CUST-611,Customer 611,Consumer,India,APAC,Mumbai,13,2587.0,0.0%,0.00,2587.00,910.00,1677.00,64.8%,31.59,Standard,Delivered,4
30-01-2024,03-02-2024,BE-11323,In-Store,Medium,PROD-WEA-86,Wearables,Aura Smart Ring,70.0,199.0,CUST-804,Customer 804,Consumer,Mexico,LATAM,Mexico City,1,199.0,5.0%,9.95,189.05,70.00,119.05,63.0%,4.88,Overnight,Returned,4
23-02-2026,26-02-2026,BE-11324,In-Store,Medium,PROD-AUD-49,Audio,Aero Headphones,80.0,199.0,CUST-950,Customer 950,Education,UK,EMEA,London,2,398.0,0.0%,0.00,398.00,160.00,238.00,59.8%,4.23,Standard,Delivered,4
26-02-2025,02-03-2025,BE-11325,In-Store,High,PROD-COM-93,Computing,Pro Monitor 27,120.0,279.0,CUST-919,Customer 919,Corporate,Australia,APAC,Sydney,2,558.0,15.0%,83.70,474.30,240.00,234.30,49.4%,7.91,Standard,Delivered,4
16-12-2024,18-12-2024,BE-11326,Online,Low,PROD-WEA-15,Wearables,FitTrack Watch,50.0,149.0,CUST-354,Customer 354,Corporate,France,EMEA,Paris,12,1788.0,0.0%,0.00,1788.00,600.00,1188.00,66.4%,35.91,Overnight,Delayed,4
17-02-2025,20-02-2025,BE-11327,In-Store,Low,PROD-WEA-93,Wearables,FitTrack Watch,50.0,149.0,CUST-129,Customer 129,Corporate,USA,NA,New York,5,745.0,10.0%,74.50,670.50,250.00,420.50,62.7%,23.59,Express,Delivered,5
14-02-2025,18-02-2025,BE-11328,In-Store,Medium,PROD-AUD-39,Audio,NeoBuds Pro,45.0,120.0,CUST-435,Customer 435,Education,Japan,APAC,Tokyo,8,960.0,10.0%,96.00,864.00,360.00,504.00,58.3%,24.02,Express,Delivered,5
17-07-2024,18-07-2024,BE-11329,Distributor,Critical,PROD-WEA-19,Wearables,Aura Smart Ring,70.0,199.0,CUST-689,Customer 689,Corporate,USA,NA,Los Angeles,2,398.0,5.0%,19.90,378.10,140.00,238.10,63.0%,6.14,Standard,Delivered,4
01-07-2024,04-07-2024,BE-11330,In-Store,Medium,PROD-WEA-86,Wearables,Aura Smart Ring,70.0,199.0,CUST-452,Customer 452,Consumer,Japan,APAC,Tokyo,9,1791.0,10.0%,179.10,1611.90,630.00,981.90,60.9%,44.33,Express,Delivered,3
13-05-2024,19-05-2024,BE-11331,Online,Medium,PROD-COM-59,Computing,Titan Laptop,600.0,1299.0,CUST-498,Customer 498,Consumer,Canada,NA,Toronto,4,5196.0,0.0%,0.00,5196.00,2400.00,2796.00,53.8%,9.78,Standard,Delivered,4
04-08-2024,08-08-2024,BE-11332,Online,Medium,PROD-MOB-27,Mobile,Quantum Phone X,400.0,899.0,CUST-357,Customer 357,Education,France,EMEA,Paris,1,899.0,5.0%,44.95,854.05,400.00,454.05,53.2%,3.40,Express,Delivered,4
16-12-2025,17-12-2025,BE-11333,In-Store,Low,PROD-COM-12,Computing,Pro Monitor 27,120.0,279.0,CUST-308,Customer 308,Corporate,France,EMEA,Paris,12,3348.0,0.0%,0.00,3348.00,1440.00,1908.00,57.0%,32.66,Express,Delayed,4
22-12-2024,24-12-2024,BE-11334,In-Store,Low,PROD-COM-88,Computing,Pro Monitor 27,120.0,279.0,CUST-113,Customer 113,Consumer,India,APAC,Mumbai,1,279.0,10.0%,27.90,251.10,120.00,131.10,52.2%,3.99,Overnight,Delivered,5
21-04-2026,22-04-2026,BE-11335,In-Store,Medium,PROD-WEA-66,Wearables,Aura Smart Ring,70.0,199.0,CUST-725,Customer 725,Corporate,Japan,APAC,Tokyo,14,2786.0,0.0%,0.00,2786.00,980.00,1806.00,64.8%,60.77,Overnight,Delayed,3
25-02-2025,28-02-2025,BE-11336,Online,Low,PROD-MOB-52,Mobile,Alpha Lite,150.0,349.0,CUST-313,Customer 313,Corporate,Brazil,LATAM,Sao Paulo,2,698.0,0.0%,0.00,698.00,300.00,398.00,57.0%,9.02,Express,Delivered,5
03-01-2024,05-01-2024,BE-11337,Distributor,High,PROD-AUD-25,Audio,Wave Soundbar,110.0,299.0,CUST-658,Customer 658,Consumer,Germany,EMEA,Berlin,7,2093.0,0.0%,0.00,2093.00,770.00,1323.00,63.2%,21.59,Overnight,Returned,5
26-12-2024,29-12-2024,BE-11338,In-Store,Medium,PROD-AUD-64,Audio,Wave Soundbar,110.0,299.0,CUST-876,Customer 876,Corporate,Australia,APAC,Sydney,7,2093.0,10.0%,209.30,1883.70,770.00,1113.70,59.1%,25.49,Express,Delivered,3
11-06-2025,13-06-2025,BE-11339,Distributor,High,PROD-SMA-93,Smart Home,Omni Speaker,25.0,69.0,CUST-629,Customer 629,Consumer,UK,EMEA,London,1,69.0,0.0%,0.00,69.00,25.00,44.00,63.8%,3.64,Overnight,Delivered,4
03-04-2024,04-04-2024,BE-11340,Online,Medium,PROD-MOB-47,Mobile,Quantum Phone X,400.0,899.0,CUST-656,Customer 656,Consumer,Japan,APAC,Tokyo,12,10788.0,5.0%,539.40,10248.60,4800.00,5448.60,53.2%,38.89,Standard,Delivered,4
08-10-2025,13-10-2025,BE-11341,Online,Low,PROD-COM-19,Computing,Titan Laptop,600.0,1299.0,CUST-719,Customer 719,Education,Canada,NA,Toronto,2,2598.0,5.0%,129.90,2468.10,1200.00,1268.10,51.4%,8.83,Express,Delivered,4
28-03-2024,01-04-2024,BE-11342,Online,Critical,PROD-SMA-25,Smart Home,Omni Speaker,25.0,69.0,CUST-213,Customer 213,Education,Germany,EMEA,Berlin,5,345.0,0.0%,0.00,345.00,125.00,220.00,63.8%,13.00,Overnight,Delivered,5
16-04-2026,18-04-2026,BE-11343,In-Store,Medium,PROD-MOB-78,Mobile,Alpha Lite,150.0,349.0,CUST-777,Customer 777,Consumer,India,APAC,Mumbai,6,2094.0,0.0%,0.00,2094.00,900.00,1194.00,57.0%,26.06,Express,Delivered,3
13-01-2024,16-01-2024,BE-11344,Distributor,Medium,PROD-MOB-57,Mobile,Quantum Phone X,400.0,899.0,CUST-692,Customer 692,Corporate,UK,EMEA,London,1,899.0,15.0%,134.85,764.15,400.00,364.15,47.7%,2.57,Overnight,Delivered,1
14-07-2025,15-07-2025,BE-11345,In-Store,Medium,PROD-WEA-74,Wearables,Aura Smart Ring,70.0,199.0,CUST-448,Customer 448,Corporate,Brazil,LATAM,Sao Paulo,14,2786.0,0.0%,0.00,2786.00,980.00,1806.00,64.8%,62.24,Standard,Delivered,2
11-06-2025,13-06-2025,BE-11346,Distributor,High,PROD-AUD-75,Audio,Wave Soundbar,110.0,299.0,CUST-277,Customer 277,Education,Mexico,LATAM,Mexico City,2,598.0,0.0%,0.00,598.00,220.00,378.00,63.2%,8.33,Standard,Delivered,1
11-11-2024,13-11-2024,BE-11347,Distributor,Low,PROD-AUD-26,Audio,Wave Soundbar,110.0,299.0,CUST-807,Customer 807,Corporate,Brazil,LATAM,Sao Paulo,14,4186.0,10.0%,418.60,3767.40,1540.00,2227.40,59.1%,30.76,Overnight,Delivered,5
08-07-2024,11-07-2024,BE-11348,Online,Medium,PROD-SMA-35,Smart Home,Beacon Camera,35.0,99.0,CUST-800,Customer 800,Education,Australia,APAC,Sydney,9,891.0,0.0%,0.00,891.00,315.00,576.00,64.7%,28.46,Standard,Delivered,4
09-05-2026,15-05-2026,BE-11349,Distributor,High,PROD-MOB-27,Mobile,Alpha Lite,150.0,349.0,CUST-913,Customer 913,Corporate,Japan,APAC,Tokyo,14,4886.0,0.0%,0.00,4886.00,2100.00,2786.00,57.0%,57.70,Standard,Delivered,5
22-03-2025,27-03-2025,BE-11350,In-Store,Medium,PROD-COM-29,Computing,Pro Monitor 27,120.0,279.0,CUST-909,Customer 909,Education,Mexico,LATAM,Mexico City,3,837.0,15.0%,125.55,711.45,360.00,351.45,49.4%,10.81,Express,Delivered,4
23-03-2025,25-03-2025,BE-11351,Distributor,Medium,PROD-SMA-95,Smart Home,Omni Speaker,25.0,69.0,CUST-181,Customer 181,Consumer,India,APAC,Mumbai,4,276.0,5.0%,13.80,262.20,100.00,162.20,61.9%,9.19,Overnight,Delivered,5
05-04-2024,12-04-2024,BE-11352,Online,Medium,PROD-MOB-60,Mobile,Alpha Lite,150.0,349.0,CUST-252,Customer 252,Consumer,Mexico,LATAM,Mexico City,4,1396.0,10.0%,139.60,1256.40,600.00,656.40,52.2%,12.53,Standard,Delivered,5
04-08-2025,08-08-2025,BE-11353,Online,Medium,PROD-MOB-55,Mobile,Alpha Lite,150.0,349.0,CUST-242,Customer 242,Education,Mexico,LATAM,Mexico City,3,1047.0,0.0%,0.00,1047.00,450.00,597.00,57.0%,11.31,Standard,Delivered,4
02-02-2025,06-02-2025,BE-11354,Online,Medium,PROD-MOB-42,Mobile,Alpha Lite,150.0,349.0,CUST-548,Customer 548,Corporate,USA,NA,New York,9,3141.0,15.0%,471.15,2669.85,1350.00,1319.85,49.4%,43.10,Overnight,Delivered,1
05-09-2025,10-09-2025,BE-11355,Distributor,Medium,PROD-AUD-32,Audio,Wave Soundbar,110.0,299.0,CUST-114,Customer 114,Consumer,Brazil,LATAM,Sao Paulo,2,598.0,10.0%,59.80,538.20,220.00,318.20,59.1%,8.87,Standard,Delivered,5
16-10-2025,20-10-2025,BE-11356,Online,Low,PROD-AUD-55,Audio,Wave Soundbar,110.0,299.0,CUST-795,Customer 795,Consumer,Mexico,LATAM,Mexico City,5,1495.0,15.0%,224.25,1270.75,550.00,720.75,56.7%,21.09,Standard,Delivered,3
17-04-2024,21-04-2024,BE-11357,In-Store,Medium,PROD-MOB-93,Mobile,Alpha Lite,150.0,349.0,CUST-369,Customer 369,Corporate,India,APAC,Mumbai,11,3839.0,15.0%,575.85,3263.15,1650.00,1613.15,49.4%,51.17,Express,Delivered,5
30-05-2026,03-06-2026,BE-11358,Distributor,High,PROD-SMA-96,Smart Home,Omni Speaker,25.0,69.0,CUST-671,Customer 671,Consumer,India,APAC,Mumbai,5,345.0,5.0%,17.25,327.75,125.00,202.75,61.9%,21.69,Express,Returned,4
14-05-2025,18-05-2025,BE-11359,Online,Medium,PROD-WEA-14,Wearables,FitTrack Watch,50.0,149.0,CUST-893,Customer 893,Corporate,Japan,APAC,Tokyo,2,298.0,10.0%,29.80,268.20,100.00,168.20,62.7%,9.53,Overnight,Delivered,3
04-06-2026,11-06-2026,BE-11360,In-Store,Low,PROD-AUD-14,Audio,NeoBuds Pro,45.0,120.0,CUST-923,Customer 923,Education,Brazil,LATAM,Sao Paulo,3,360.0,10.0%,36.00,324.00,135.00,189.00,58.3%,13.03,Overnight,Delayed,2
19-09-2025,21-09-2025,BE-11361,In-Store,Low,PROD-MOB-27,Mobile,Alpha Lite,150.0,349.0,CUST-612,Customer 612,Corporate,Brazil,LATAM,Sao Paulo,14,4886.0,5.0%,244.30,4641.70,2100.00,2541.70,54.8%,37.88,Express,Delivered,5
23-01-2025,25-01-2025,BE-11362,Distributor,Critical,PROD-SMA-16,Smart Home,Omni Speaker,25.0,69.0,CUST-801,Customer 801,Consumer,USA,NA,New York,12,828.0,0.0%,0.00,828.00,300.00,528.00,63.8%,29.72,Overnight,Delivered,1
16-01-2024,21-01-2024,BE-11363,Distributor,Low,PROD-SMA-67,Smart Home,Beacon Camera,35.0,99.0,CUST-679,Customer 679,Consumer,USA,NA,Los Angeles,2,198.0,0.0%,0.00,198.00,70.00,128.00,64.7%,6.35,Standard,Delivered,5
11-06-2024,12-06-2024,BE-11364,Online,Low,PROD-COM-98,Computing,Titan Laptop,600.0,1299.0,CUST-110,Customer 110,Education,India,APAC,Mumbai,6,7794.0,0.0%,0.00,7794.00,3600.00,4194.00,53.8%,15.98,Express,Delivered,5
29-04-2025,06-05-2025,BE-11365,In-Store,High,PROD-COM-64,Computing,Titan Laptop,600.0,1299.0,CUST-813,Customer 813,Education,USA,NA,Los Angeles,13,16887.0,0.0%,0.00,16887.00,7800.00,9087.00,53.8%,50.94,Overnight,Delivered,4
17-05-2024,20-05-2024,BE-11366,Online,Medium,PROD-MOB-47,Mobile,Quantum Phone X,400.0,899.0,CUST-485,Customer 485,Corporate,USA,NA,New York,2,1798.0,0.0%,0.00,1798.00,800.00,998.00,55.5%,4.28,Overnight,Delivered,5
11-12-2025,13-12-2025,BE-11367,In-Store,Critical,PROD-MOB-42,Mobile,Quantum Phone X,400.0,899.0,CUST-440,Customer 440,Corporate,Germany,EMEA,Berlin,2,1798.0,0.0%,0.00,1798.00,800.00,998.00,55.5%,9.44,Express,Returned,5
26-10-2025,28-10-2025,BE-11368,Distributor,Medium,PROD-SMA-66,Smart Home,Omni Speaker,25.0,69.0,CUST-818,Customer 818,Consumer,UK,EMEA,London,1,69.0,10.0%,6.90,62.10,25.00,37.10,59.7%,2.35,Standard,Delivered,2
29-01-2024,05-02-2024,BE-11369,Online,Medium,PROD-AUD-54,Audio,Aero Headphones,80.0,199.0,CUST-425,Customer 425,Education,France,EMEA,Paris,4,796.0,20.0%,159.20,636.80,320.00,316.80,49.8%,16.39,Standard,Delivered,5
29-12-2025,30-12-2025,BE-11370,Distributor,Critical,PROD-SMA-35,Smart Home,Beacon Camera,35.0,99.0,CUST-435,Customer 435,Consumer,Canada,NA,Toronto,8,792.0,10.0%,79.20,712.80,280.00,432.80,60.7%,18.69,Express,Delivered,5
31-03-2025,02-04-2025,BE-11371,In-Store,Low,PROD-WEA-54,Wearables,FitTrack Watch,50.0,149.0,CUST-958,Customer 958,Education,Australia,APAC,Sydney,9,1341.0,10.0%,134.10,1206.90,450.00,756.90,62.7%,30.70,Overnight,Delivered,5
17-11-2024,23-11-2024,BE-11372,Distributor,Low,PROD-AUD-59,Audio,Wave Soundbar,110.0,299.0,CUST-829,Customer 829,Consumer,India,APAC,Mumbai,12,3588.0,15.0%,538.20,3049.80,1320.00,1729.80,56.7%,47.10,Overnight,Delivered,4
03-11-2025,05-11-2025,BE-11373,In-Store,High,PROD-AUD-32,Audio,Wave Soundbar,110.0,299.0,CUST-274,Customer 274,Corporate,Mexico,LATAM,Mexico City,4,1196.0,0.0%,0.00,1196.00,440.00,756.00,63.2%,8.28,Express,Delivered,2
13-03-2025,20-03-2025,BE-11374,Online,Medium,PROD-SMA-57,Smart Home,Omni Speaker,25.0,69.0,CUST-940,Customer 940,Corporate,Australia,APAC,Sydney,5,345.0,0.0%,0.00,345.00,125.00,220.00,63.8%,20.87,Express,Delivered,1
26-04-2025,30-04-2025,BE-11375,Distributor,Medium,PROD-COM-25,Computing,Apex Desktop,750.0,1599.0,CUST-583,Customer 583,Corporate,Australia,APAC,Sydney,14,22386.0,10.0%,2238.60,20147.40,10500.00,9647.40,47.9%,57.75,Standard,Delivered,5
04-02-2025,08-02-2025,BE-11376,Online,High,PROD-AUD-59,Audio,Aero Headphones,80.0,199.0,CUST-855,Customer 855,Education,USA,NA,New York,10,1990.0,20.0%,398.00,1592.00,800.00,792.00,49.8%,36.91,Express,Delivered,5
07-02-2025,09-02-2025,BE-11377,In-Store,Low,PROD-WEA-95,Wearables,Aura Smart Ring,70.0,199.0,CUST-142,Customer 142,Education,Brazil,LATAM,Sao Paulo,5,995.0,15.0%,149.25,845.75,350.00,495.75,58.6%,13.83,Express,Returned,5
30-09-2025,02-10-2025,BE-11378,In-Store,Medium,PROD-MOB-49,Mobile,Quantum Phone X,400.0,899.0,CUST-745,Customer 745,Corporate,USA,NA,New York,10,8990.0,0.0%,0.00,8990.00,4000.00,4990.00,55.5%,46.38,Standard,Delivered,4
